PDB,Epoch,Step,Pout,Model
15.848933,104,0,[1.7594852e-01 3.0777240e-02 5.3836755e-03 9.4644277e-04 1.6670409e-04],HARQ
10.0,104,0,[0.20860459 0.04339697 0.00904708 0.00188763 0.00039385],HARQ
251.1887,104,0,[7.6353677e-02 5.8298837e-03 4.4513302e-04 3.3987537e-05 2.5950731e-06],HARQ
39.81072,104,0,[1.3728930e-01 2.4925984e-02 3.7373016e-03 4.9485703e-04 6.1058046e-05],HARQ
25.118862,104,0,[1.5320337e-01 2.3346627e-02 3.5629012e-03 5.4576062e-04 8.3686777e-05],HARQ
63.095726,104,0,[1.2441289e-01 1.5478443e-02 1.9257186e-03 2.3958435e-04 2.9807390e-05],HARQ
100.0,104,0,"[1.11008875e-01 1.23207429e-02 1.36771100e-03 1.51828819e-04
 1.68543756e-05]",HARQ
10.0,104,0,[0.20860465 0.04348891 0.00891127 0.00183902 0.00038282],HARQ
10.0,104,0,[0.20860462 0.04346975 0.00891149 0.00184013 0.00038317],HARQ
10.0,104,0,[0.20860462 0.04845447 0.01000329 0.00195644 0.00037756],HARQ
63.095726,104,0,[1.2441289e-01 1.5454552e-02 1.9223845e-03 2.3919463e-04 2.9760984e-05],HARQ
15.848933,104,0,[1.7594852e-01 3.0957833e-02 5.4469844e-03 9.5838896e-04 1.6862716e-04],HARQ
25.118862,104,0,[1.5320337e-01 2.3375828e-02 3.5366307e-03 5.3901522e-04 8.2615901e-05],HARQ
251.1887,104,0,[7.6353669e-02 9.8311752e-03 9.7787357e-04 8.0149664e-05 5.7438792e-06],HARQ
100.0,104,0,"[1.11008875e-01 1.85715370e-02 2.47044093e-03 2.79014435e-04
 2.83299614e-05]",HARQ
15.848933,104,0,[1.7594852e-01 3.0823166e-02 5.4127732e-03 9.5256424e-04 1.6768975e-04],HARQ
39.81072,104,0,[0.1372893  0.03717491 0.00765684 0.00127324 0.00018127],HARQ
25.118862,104,0,[1.5320337e-01 2.3469280e-02 3.5955752e-03 5.5085501e-04 8.4392952e-05],HARQ
15.848933,104,0,[1.7594852e-01 3.0790944e-02 5.3971941e-03 9.4950059e-04 1.6720632e-04],HARQ
39.81072,104,0,[0.1372893  0.07715727 0.03106001 0.00941039 0.00227554],HARQ
158.48933,104,0,[0.09483565 0.02618959 0.0052594  0.00081106 0.00010195],HARQ
25.118862,104,0,[1.5320338e-01 2.3452068e-02 3.5927664e-03 5.5044779e-04 8.4332336e-05],HARQ
63.095726,104,0,[1.2441289e-01 1.5477217e-02 1.9255665e-03 2.3956568e-04 2.9805069e-05],HARQ
100.0,104,0,"[1.11008875e-01 1.23229707e-02 1.36795919e-03 1.51855609e-04
 1.68573206e-05]",HARQ
158.48933,104,0,[9.4835646e-02 8.9332089e-03 8.3490059e-04 7.8689882e-05 7.4638733e-06],HARQ
100.0,104,0,"[1.11008875e-01 1.22947199e-02 1.34027970e-03 1.47242128e-04
 1.63164495e-05]",HARQ
39.81072,104,0,[1.3728930e-01 1.8897820e-02 2.5433199e-03 3.4438749e-04 4.7096935e-05],HARQ
15.848933,104,0,[1.7594846e-01 3.0786227e-02 5.3938520e-03 9.4878563e-04 1.6709116e-04],HARQ
25.118862,104,0,[0.15320337 0.10683808 0.05313414 0.01977935 0.00584317],HARQ
39.81072,104,0,[1.3728932e-01 2.2979923e-02 3.2702675e-03 4.2323660e-04 5.2361109e-05],HARQ
39.81072,104,0,[1.3728932e-01 1.8848222e-02 2.5876598e-03 3.5525829e-04 4.8773185e-05],HARQ
63.095726,104,0,[1.2441289e-01 1.5478235e-02 1.9256924e-03 2.3958103e-04 2.9806981e-05],HARQ
39.81072,104,0,[1.3728930e-01 2.4482729e-02 3.6265822e-03 4.7725564e-04 5.8838326e-05],HARQ
25.118862,104,0,[1.5320337e-01 2.3368645e-02 3.5727886e-03 5.4747280e-04 8.3921506e-05],HARQ
10.0,104,0,[0.20860465 0.0435159  0.00907762 0.00189363 0.00039502],HARQ
25.118862,104,0,[1.5320337e-01 2.3470433e-02 3.5957510e-03 5.5088149e-04 8.4396925e-05],HARQ
25.118862,104,0,[1.5320337e-01 2.8674638e-02 4.5596501e-03 6.5881573e-04 9.0925227e-05],HARQ
63.095726,104,0,[1.2441289e-01 1.5478572e-02 1.9257347e-03 2.3958627e-04 2.9807632e-05],HARQ
63.095726,104,0,[1.2441289e-01 1.5710795e-02 1.9033301e-03 2.3052865e-04 2.8268760e-05],HARQ
100.0,104,0,"[1.11008875e-01 1.60539839e-02 1.92098424e-03 2.03559481e-04
 2.01570856e-05]",HARQ
158.48933,104,0,[9.4835646e-02 8.9275744e-03 8.4115536e-04 7.9691054e-05 7.5657072e-06],HARQ
100.0,104,0,"[1.11008875e-01 1.23019926e-02 1.36533543e-03 1.51581058e-04
 1.68281222e-05]",HARQ
39.81072,104,0,[1.3728932e-01 1.8847680e-02 2.5875869e-03 3.5524814e-04 4.8771773e-05],HARQ
251.1887,104,0,[7.6353669e-02 5.8126515e-03 4.4356927e-04 3.3873774e-05 2.5867848e-06],HARQ
100.0,104,0,[1.1100889e-01 1.2322762e-02 1.3679363e-03 1.5185322e-04 1.6857066e-05],HARQ
63.095726,104,0,[1.2441290e-01 1.5477082e-02 1.9255487e-03 2.3956358e-04 2.9804831e-05],HARQ
39.81072,104,0,[1.3728932e-01 2.6578864e-02 4.1710357e-03 5.6687504e-04 7.0529306e-05],HARQ
10.0,104,0,[0.20860462 0.09835327 0.03474128 0.00972708 0.00228901],HARQ
100.0,105,0,[1.0832336e-01 1.1730783e-02 1.2707140e-03 1.3764911e-04 1.4910657e-05],HARQ
39.81072,105,0,[1.3475232e-01 3.2798830e-02 6.1499858e-03 9.4453979e-04 1.2596554e-04],HARQ
158.48933,105,0,[9.2220500e-02 8.6507034e-03 7.7172235e-04 6.8608366e-05 6.1820292e-06],HARQ
251.1887,105,0,[7.3994644e-02 5.4751835e-03 4.0513440e-04 2.9977788e-05 2.2181976e-06],HARQ
63.095726,105,0,[1.2179223e-01 1.4755501e-02 1.7909290e-03 2.1811324e-04 2.6586358e-05],HARQ
15.848933,105,0,[0.17322232 0.03782588 0.0069324  0.00114043 0.00017733],HARQ
63.095726,105,0,[1.2179223e-01 1.4833314e-02 1.8065831e-03 2.2002791e-04 2.6797698e-05],HARQ
39.81072,105,0,[1.3475230e-01 1.8271368e-02 2.4073876e-03 3.1863054e-04 4.2644126e-05],HARQ
15.848933,105,0,[1.7322232e-01 3.1193992e-02 5.2494761e-03 8.7020284e-04 1.4558635e-04],HARQ
10.0,105,0,[0.20555851 0.16960977 0.10048274 0.04488228 0.01602298],HARQ
15.848933,105,0,[0.17322232 0.03762534 0.00687242 0.00112896 0.00017559],HARQ
10.0,105,0,[0.20555851 0.04294042 0.00859196 0.00171717 0.00034742],HARQ
25.118862,105,0,[1.5064391e-01 2.2574959e-02 3.3886936e-03 5.1044859e-04 7.6960416e-05],HARQ
15.848933,105,0,[1.7322232e-01 2.9995032e-02 5.1957732e-03 9.0003543e-04 1.5590702e-04],HARQ
251.1887,105,0,[7.3994659e-02 5.4752124e-03 4.0513658e-04 2.9977948e-05 2.2182078e-06],HARQ
15.848933,105,0,[1.7322232e-01 3.0617634e-02 5.1575517e-03 8.6571049e-04 1.4709267e-04],HARQ
251.1887,105,0,[7.3994659e-02 8.2938392e-03 7.3361839e-04 5.4748136e-05 3.6539107e-06],HARQ
63.095726,105,0,[1.2179223e-01 1.6861230e-02 2.0483148e-03 2.3322350e-04 2.6008749e-05],HARQ
63.095726,105,0,"[1.21792205e-01 1.47554204e-02 1.77838921e-03 2.15843218e-04
 2.63125767e-05]",HARQ
39.81072,105,0,[1.3475230e-01 1.8055798e-02 2.4170298e-03 3.2530978e-04 4.3886430e-05],HARQ
10.0,105,0,[0.20555851 0.04222886 0.0086803  0.00178436 0.00036679],HARQ
100.0,105,0,[1.0832336e-01 1.1692653e-02 1.2454919e-03 1.3373092e-04 1.4472332e-05],HARQ
63.095726,105,0,"[1.21792227e-01 1.48316035e-02 1.80637499e-03 2.20003072e-04
 2.67946871e-05]",HARQ
251.1887,105,0,[7.3994659e-02 5.6215338e-03 4.0018040e-04 2.8165756e-05 2.0067228e-06],HARQ
251.1887,105,0,[7.3994666e-02 5.4752077e-03 4.0513641e-04 2.9977944e-05 2.2182082e-06],HARQ
158.48933,105,0,[9.2220500e-02 8.5046263e-03 7.8430126e-04 7.2328650e-05 6.6701846e-06],HARQ
39.81072,105,0,[1.3475230e-01 1.8228659e-02 2.4052502e-03 3.1915092e-04 4.2792522e-05],HARQ
10.0,105,0,[0.20555851 0.04222522 0.00867948 0.0017842  0.00036676],HARQ
251.1887,105,0,[7.3994666e-02 5.4752119e-03 4.0513632e-04 2.9977922e-05 2.2182062e-06],HARQ
10.0,105,0,[0.20555854 0.0619603  0.01500033 0.00311228 0.00058528],HARQ
10.0,105,0,[0.20555851 0.04215701 0.00866199 0.00178084 0.00036612],HARQ
25.118862,105,0,[1.5064387e-01 2.2675853e-02 3.4158330e-03 5.1459530e-04 7.7522178e-05],HARQ
10.0,105,0,[0.20555851 0.05535172 0.01235222 0.00244187 0.00045095],HARQ
251.1887,105,0,[7.3994659e-02 5.4611666e-03 4.0392837e-04 2.9892817e-05 2.2121685e-06],HARQ
251.1887,105,0,[7.3994666e-02 5.6815883e-03 4.0436891e-04 2.8250623e-05 1.9922898e-06],HARQ
39.81072,105,0,[1.3475232e-01 1.8571377e-02 2.4340788e-03 3.1754785e-04 4.1927298e-05],HARQ
10.0,105,0,[0.20555854 0.04225006 0.00868486 0.00178525 0.00036697],HARQ
251.1887,105,0,[7.3994659e-02 8.1279818e-03 7.0782955e-04 5.2268668e-05 3.4682009e-06],HARQ
100.0,105,0,[1.0832337e-01 1.3229259e-02 1.4210722e-03 1.4344770e-04 1.4213081e-05],HARQ
100.0,105,0,[1.0832336e-01 1.1666014e-02 1.2589168e-03 1.3635437e-04 1.4782924e-05],HARQ
251.1887,105,0,[7.3994659e-02 6.3021937e-03 4.6374457e-04 3.1589178e-05 2.0892444e-06],HARQ
10.0,105,0,[0.20555851 0.04224522 0.00868385 0.00178505 0.00036693],HARQ
39.81072,105,0,[1.3475230e-01 1.8142009e-02 2.4036176e-03 3.2076103e-04 4.3159267e-05],HARQ
15.848933,105,0,[1.7322235e-01 3.0112997e-02 5.1051029e-03 8.7034516e-04 1.4996099e-04],HARQ
10.0,105,0,[0.20555851 0.04305802 0.00861009 0.00171691 0.00034656],HARQ
39.81072,105,0,[1.3475232e-01 1.8158194e-02 2.4468589e-03 3.2971991e-04 4.4430519e-05],HARQ
63.095726,105,0,"[1.21792205e-01 1.47983497e-02 1.80149206e-03 2.19446199e-04
 2.67309752e-05]",HARQ
39.81072,105,0,[1.3475230e-01 1.8084733e-02 2.4328448e-03 3.2790803e-04 4.4207583e-05],HARQ
25.118862,105,0,[1.5064391e-01 2.2688495e-02 3.4178796e-03 5.1488634e-04 7.7564684e-05],HARQ
63.095726,105,0,[1.2179223e-01 1.4832800e-02 1.8065206e-03 2.2002024e-04 2.6796759e-05],HARQ
63.095726,106,0,[1.2058812e-01 1.4539156e-02 1.7532487e-03 2.1142179e-04 2.5494990e-05],HARQ
25.118862,106,0,[1.4944766e-01 2.2320712e-02 3.2776438e-03 4.8475811e-04 7.2310977e-05],HARQ
63.095726,106,0,[1.2058812e-01 1.4455696e-02 1.7314575e-03 2.0853459e-04 2.5175594e-05],HARQ
15.848933,106,0,[1.7193812e-01 2.9387726e-02 5.0156713e-03 8.6102518e-04 1.4820916e-04],HARQ
63.095726,106,0,[1.2058812e-01 1.4460463e-02 1.7272797e-03 2.0770729e-04 2.5073461e-05],HARQ
15.848933,106,0,[1.7193809e-01 2.9387707e-02 5.0156754e-03 8.6102652e-04 1.4820929e-04],HARQ
63.095726,106,0,[1.2058812e-01 1.4541584e-02 1.7209455e-03 2.0510629e-04 2.4670326e-05],HARQ
15.848933,106,0,[1.7193812e-01 2.9562492e-02 5.0829202e-03 8.7394851e-04 1.5026511e-04],HARQ
63.095726,106,0,[1.2058812e-01 1.4541480e-02 1.7535305e-03 2.1145497e-04 2.5498965e-05],HARQ
251.1887,106,0,[7.2923318e-02 5.3178133e-03 3.8779277e-04 2.8279144e-05 2.0622092e-06],HARQ
100.0,106,0,"[1.07097760e-01 1.17519945e-02 1.22010312e-03 1.25808423e-04
 1.31319957e-05]",HARQ
251.1887,106,0,[7.2923318e-02 5.3176400e-03 3.8777993e-04 2.8278213e-05 2.0621433e-06],HARQ
15.848933,106,0,[1.7193809e-01 3.2367989e-02 5.4696910e-03 8.8332052e-04 1.4162426e-04],HARQ
63.095726,106,0,[1.2058812e-01 1.4527003e-02 1.7516594e-03 2.1124120e-04 2.5473946e-05],HARQ
158.48933,106,0,[9.1034830e-02 8.2351398e-03 7.4699003e-04 6.7998270e-05 6.1950341e-06],HARQ
10.0,106,0,[0.20411329 0.04164844 0.00850096 0.00173518 0.00035417],HARQ
25.118862,106,0,[1.4944765e-01 2.2282090e-02 3.3284661e-03 4.9751828e-04 7.4364449e-05],HARQ
251.1887,106,0,[7.2923310e-02 5.3123590e-03 3.8736913e-04 2.8249482e-05 2.0600905e-06],HARQ
25.118862,106,0,[1.4944765e-01 2.2326643e-02 3.3366436e-03 4.9865979e-04 7.4523916e-05],HARQ
25.118862,106,0,[1.4944765e-01 2.2310676e-02 3.3339956e-03 4.9828930e-04 7.4470743e-05],HARQ
158.48933,106,0,[9.1034815e-02 8.2873432e-03 7.5443671e-04 6.8680005e-05 6.2522718e-06],HARQ
25.118862,106,0,[1.4944765e-01 3.1678148e-02 5.4344363e-03 8.0598443e-04 1.0925018e-04],HARQ
251.1887,106,0,[7.2923318e-02 5.2720788e-03 3.8169391e-04 2.7800512e-05 2.0294801e-06],HARQ
158.48933,106,0,[9.1034815e-02 8.2872938e-03 7.5443240e-04 6.8679656e-05 6.2522436e-06],HARQ
10.0,106,0,[0.20411332 0.04141574 0.00840354 0.00171374 0.00035017],HARQ
100.0,106,0,[1.0709776e-01 1.1467031e-02 1.2280900e-03 1.3152660e-04 1.4086239e-05],HARQ
100.0,106,0,"[1.07097760e-01 1.14658941e-02 1.22796372e-03 1.31513705e-04
 1.40848815e-05]",HARQ
10.0,106,0,[0.20411329 0.04173021 0.00834787 0.0016806  0.00034169],HARQ
251.1887,106,0,[7.2923332e-02 5.3162803e-03 3.8767926e-04 2.8271050e-05 2.0616235e-06],HARQ
63.095726,106,0,[1.2058812e-01 1.7004952e-02 2.0739599e-03 2.3393474e-04 2.5578267e-05],HARQ
10.0,106,0,[0.20411329 0.04156652 0.00848064 0.00173129 0.00035343],HARQ
25.118862,106,0,[1.4944762e-01 2.2275206e-02 3.3269569e-03 4.9730437e-04 7.4335570e-05],HARQ
158.48933,106,0,[9.1034815e-02 8.2616853e-03 7.5158966e-04 6.8433932e-05 6.2310860e-06],HARQ
251.1887,106,0,[7.2923332e-02 5.3178137e-03 3.8779277e-04 2.8279133e-05 2.0622083e-06],HARQ
251.1887,106,0,[7.2923318e-02 5.2852440e-03 3.8437548e-04 2.8033097e-05 2.0454909e-06],HARQ
100.0,106,0,"[1.07097760e-01 1.14594093e-02 1.22720585e-03 1.31437133e-04
 1.40769625e-05]",HARQ
39.81072,106,0,[1.3357662e-01 1.7818736e-02 2.3798342e-03 3.1791811e-04 4.2468735e-05],HARQ
63.095726,106,0,[1.2058812e-01 1.4541504e-02 1.7535327e-03 2.1145520e-04 2.5498985e-05],HARQ
15.848933,106,0,[1.7193812e-01 2.9488418e-02 5.0675306e-03 8.7145943e-04 1.4986224e-04],HARQ
100.0,106,0,"[1.07097775e-01 1.14177773e-02 1.22050953e-03 1.30741697e-04
 1.40091652e-05]",HARQ
25.118862,106,0,[1.4944765e-01 2.2340981e-02 3.2776634e-03 4.8420130e-04 7.2180868e-05],HARQ
158.48933,106,0,[9.1034815e-02 8.2872473e-03 7.5442885e-04 6.8679343e-05 6.2522149e-06],HARQ
100.0,106,0,[1.0709774e-01 1.1418024e-02 1.2205639e-03 1.3074774e-04 1.4009733e-05],HARQ
158.48933,106,0,[9.1034830e-02 8.2873385e-03 7.5443671e-04 6.8680049e-05 6.2522754e-06],HARQ
25.118862,106,0,[1.4944765e-01 2.4246525e-02 3.5520284e-03 4.9975980e-04 7.0035312e-05],HARQ
25.118862,106,0,[1.4944765e-01 2.2251768e-02 3.3210889e-03 4.9644901e-04 7.4221716e-05],HARQ
100.0,106,0,[1.0709776e-01 1.1460978e-02 1.2273949e-03 1.3145609e-04 1.4078905e-05],HARQ
100.0,106,0,[1.0709776e-01 1.1423412e-02 1.2216767e-03 1.3086962e-04 1.4021392e-05],HARQ
100.0,106,0,[1.0709776e-01 1.1477835e-02 1.2028490e-03 1.2691120e-04 1.3531653e-05],HARQ
10.0,106,0,[0.20411332 0.04166226 0.00850383 0.00173574 0.00035429],HARQ
100.0,107,0,[0.10497238 0.03014204 0.0063384  0.00103121 0.00013775],HARQ
39.81072,107,0,[0.13151602 0.05387123 0.01605038 0.00366602 0.00068092],HARQ
100.0,107,0,[1.0497236e-01 1.1265223e-02 1.1464573e-03 1.1603223e-04 1.1891558e-05],HARQ
10.0,107,0,[0.20157874 0.05382899 0.01186804 0.00230914 0.0004183 ],HARQ
25.118862,107,0,[1.4734729e-01 2.6464155e-02 4.0402305e-03 5.6082319e-04 7.4401985e-05],HARQ
158.48933,107,0,[8.899452e-02 7.860405e-03 6.949804e-04 6.178745e-05 5.504652e-06],HARQ
251.1887,107,0,[7.1092069e-02 5.0331424e-03 3.4884762e-04 2.4382167e-05 1.7241525e-06],HARQ
158.48933,107,0,[8.8994518e-02 1.1799104e-02 1.2428148e-03 1.1115979e-04 8.9429614e-06],HARQ
25.118862,107,0,[1.4734729e-01 2.1622185e-02 3.1805988e-03 4.6876006e-04 6.9103138e-05],HARQ
25.118862,107,0,[1.4734729e-01 2.1708969e-02 3.1987603e-03 4.7132975e-04 6.9449241e-05],HARQ
100.0,107,0,"[1.04972363e-01 1.09681776e-02 1.14910863e-03 1.20649696e-04
 1.26713849e-05]",HARQ
158.48933,107,0,[8.8994518e-02 8.1537999e-03 7.0049975e-04 5.9489859e-05 5.1109773e-06],HARQ
100.0,107,0,[1.0497236e-01 1.9947900e-02 2.9097889e-03 3.4665430e-04 3.5774505e-05],HARQ
39.81072,107,0,[1.3151605e-01 1.7207330e-02 2.2553436e-03 2.9660467e-04 3.9040286e-05],HARQ
63.095726,107,0,[1.1848668e-01 1.4839023e-02 1.7102433e-03 1.9217843e-04 2.1699774e-05],HARQ
25.118862,107,0,[1.4734730e-01 2.1711228e-02 3.1990902e-03 4.7137725e-04 6.9456160e-05],HARQ
63.095726,107,0,"[1.18486695e-01 1.40361600e-02 1.66309613e-03 1.97055968e-04
 2.33485607e-05]",HARQ
100.0,107,0,[1.0497236e-01 1.7978622e-02 2.4067322e-03 2.6849561e-04 2.6458054e-05],HARQ
251.1887,107,0,[7.1092069e-02 5.0540757e-03 3.5930504e-04 2.5543757e-05 1.8159593e-06],HARQ
39.81072,107,0,[1.3151605e-01 1.9556927e-02 2.5608835e-03 3.1524510e-04 3.8089642e-05],HARQ
100.0,107,0,"[1.04972377e-01 1.10191880e-02 1.15671044e-03 1.21422694e-04
 1.27460353e-05]",HARQ
10.0,107,0,[0.20157874 0.08037954 0.02439217 0.0059751  0.00125259],HARQ
158.48933,107,0,[8.8994518e-02 7.8796567e-03 6.9980684e-04 6.2290892e-05 5.5463493e-06],HARQ
15.848933,107,0,[1.6968344e-01 2.8784577e-02 4.8842519e-03 8.2878425e-04 1.4063143e-04],HARQ
15.848933,107,0,[1.6968344e-01 2.8620446e-02 4.8237098e-03 8.1747596e-04 1.3886670e-04],HARQ
100.0,107,0,[1.0497236e-01 1.1015813e-02 1.1563505e-03 1.2138598e-04 1.2742224e-05],HARQ
15.848933,107,0,[1.6968347e-01 2.8649312e-02 4.8047779e-03 8.1170513e-04 1.3782486e-04],HARQ
15.848933,107,0,[0.16968344 0.13114478 0.0722848  0.02981647 0.00975806],HARQ
39.81072,107,0,[1.3151602e-01 1.7258422e-02 2.2688471e-03 2.9843862e-04 3.9254872e-05],HARQ
15.848933,107,0,[1.6968344e-01 2.8749969e-02 4.8775855e-03 8.2772429e-04 1.4045976e-04],HARQ
39.81072,107,0,[1.3151602e-01 1.7292371e-02 2.2742201e-03 2.9909864e-04 3.9336384e-05],HARQ
10.0,107,0,[0.20157874 0.0406328  0.00819071 0.00165107 0.00033282],HARQ
25.118862,107,0,[1.4734729e-01 2.1711234e-02 3.1990914e-03 4.7137743e-04 6.9456182e-05],HARQ
251.1887,107,0,[7.1092069e-02 5.0364998e-03 3.5777831e-04 2.5440064e-05 1.8089580e-06],HARQ
25.118862,107,0,[1.4734729e-01 2.1632895e-02 3.1836473e-03 4.6921489e-04 6.9162474e-05],HARQ
25.118862,107,0,[1.4734729e-01 2.1708053e-02 3.1986223e-03 4.7130996e-04 6.9446345e-05],HARQ
158.48933,107,0,[8.8994518e-02 7.9092104e-03 7.0378860e-04 6.2637817e-05 5.5746577e-06],HARQ
39.81072,107,0,[1.3151605e-01 1.7296059e-02 2.2747100e-03 2.9916092e-04 3.9344457e-05],HARQ
39.81072,107,0,[1.3151602e-01 1.7294962e-02 2.2745663e-03 2.9914244e-04 3.9342041e-05],HARQ
39.81072,107,0,[1.3151602e-01 1.7197635e-02 2.2480076e-03 2.9536610e-04 3.8888880e-05],HARQ
10.0,107,0,[0.20157877 0.04063155 0.00819046 0.00165102 0.00033281],HARQ
251.1887,107,0,[7.1092069e-02 5.0502243e-03 3.5901813e-04 2.5524090e-05 1.8145852e-06],HARQ
63.095726,107,0,"[1.18486695e-01 1.40382973e-02 1.66335190e-03 1.97085232e-04
 2.33520004e-05]",HARQ
39.81072,107,0,[1.3151605e-01 1.7206468e-02 2.2549494e-03 2.9654376e-04 3.9033028e-05],HARQ
39.81072,107,0,[1.3151602e-01 1.7296344e-02 2.2747470e-03 2.9916575e-04 3.9345097e-05],HARQ
25.118862,107,0,[1.4734729e-01 2.1679288e-02 3.1938509e-03 4.7065099e-04 6.9353504e-05],HARQ
100.0,107,0,"[1.04972377e-01 1.10180536e-02 1.15659123e-03 1.21410434e-04
 1.27447574e-05]",HARQ
158.48933,107,0,[8.8994518e-02 9.9014230e-03 9.2132803e-04 7.6827593e-05 6.0519233e-06],HARQ
251.1887,107,0,[7.1092069e-02 7.0822379e-03 5.6737260e-04 3.9140243e-05 2.4614419e-06],HARQ
15.848933,107,0,[1.6968344e-01 2.8761175e-02 4.8798737e-03 8.2808512e-04 1.4051724e-04],HARQ
39.81072,108,0,[1.3034487e-01 2.7361710e-02 4.5138411e-03 6.2371342e-04 7.6468154e-05],HARQ
15.848933,108,0,[1.6838638e-01 2.8183995e-02 4.7142478e-03 7.9285278e-04 1.3365406e-04],HARQ
15.848933,108,0,[1.6838638e-01 2.8352316e-02 4.7741449e-03 8.0390181e-04 1.3536624e-04],HARQ
25.118862,108,0,[1.4614592e-01 2.1246694e-02 3.0943924e-03 4.5221151e-04 6.6142988e-05],HARQ
39.81072,108,0,[0.13034487 0.11586075 0.07238136 0.03327415 0.01193192],HARQ
10.0,108,0,[0.20011315 0.039877   0.00796623 0.00159449 0.00031923],HARQ
63.095726,108,0,[1.1730014e-01 1.3679257e-02 1.5965586e-03 1.8718244e-04 2.1979047e-05],HARQ
100.0,108,0,"[1.03778146e-01 1.07400492e-02 1.11391780e-03 1.15622315e-04
 1.20012774e-05]",HARQ
158.48933,108,0,[8.7853730e-02 7.7182716e-03 6.7807909e-04 5.9571801e-05 5.2336081e-06],HARQ
39.81072,108,0,[1.3034487e-01 1.6989786e-02 2.2145314e-03 2.8865281e-04 3.7624413e-05],HARQ
15.848933,108,0,[1.6838640e-01 2.8358968e-02 4.6849819e-03 7.7934860e-04 1.3085690e-04],HARQ
25.118862,108,0,[1.4614592e-01 3.1510502e-02 5.4435157e-03 8.0431701e-04 1.0754417e-04],HARQ
63.095726,108,0,"[1.17300116e-01 1.37580968e-02 1.61382719e-03 1.89302475e-04
 2.22052186e-05]",HARQ
100.0,108,0,"[1.03778109e-01 1.07699009e-02 1.11768080e-03 1.15990828e-04
 1.20373115e-05]",HARQ
158.48933,108,0,[8.7853730e-02 9.8681180e-03 9.1947534e-04 7.6144759e-05 5.9137978e-06],HARQ
63.095726,108,0,"[1.17300138e-01 1.55390445e-02 1.81194628e-03 1.98609792e-04
 2.13694711e-05]",HARQ
25.118862,108,0,[1.4614590e-01 3.3587288e-02 6.0975994e-03 9.3231042e-04 1.2713157e-04],HARQ
15.848933,108,0,[1.6838640e-01 2.8353505e-02 4.7743456e-03 8.0393552e-04 1.3537188e-04],HARQ
251.1887,108,0,[7.0073560e-02 6.8417317e-03 5.3795672e-04 3.6480684e-05 2.2585082e-06],HARQ
158.48933,108,0,[8.7853730e-02 1.0097398e-02 9.5531432e-04 7.9696132e-05 6.1914366e-06],HARQ
251.1887,108,0,[7.0073545e-02 4.8646252e-03 3.3708013e-04 2.3542454e-05 1.6512590e-06],HARQ
100.0,108,0,"[1.03778131e-01 1.07258810e-02 1.11152162e-03 1.15378694e-04
 1.19785118e-05]",HARQ
10.0,108,0,[0.20011315 0.04001673 0.0080076  0.00160248 0.00032068],HARQ
25.118862,108,0,[1.4614590e-01 2.5948225e-02 3.9211633e-03 5.3944479e-04 7.1004601e-05],HARQ
10.0,108,0,[0.20011315 0.18276875 0.11912234 0.05811615 0.02249677],HARQ
39.81072,108,0,[1.3034487e-01 2.0859741e-02 2.8286590e-03 3.4772704e-04 4.0755524e-05],HARQ
251.1887,108,0,[7.0073545e-02 4.9102986e-03 3.4408228e-04 2.4111090e-05 1.6895510e-06],HARQ
63.095726,108,0,"[1.17300116e-01 1.36775123e-02 1.59155368e-03 1.86337260e-04
 2.18824225e-05]",HARQ
100.0,108,0,[0.10377813 0.03859061 0.01031539 0.00208704 0.00033913],HARQ
251.1887,108,0,[7.0073545e-02 4.8682727e-03 3.3537782e-04 2.3321078e-05 1.6336384e-06],HARQ
15.848933,108,0,[1.6838638e-01 2.8353393e-02 4.7743283e-03 8.0393237e-04 1.3537136e-04],HARQ
10.0,108,0,[0.20011315 0.04004529 0.00801359 0.00160362 0.00032091],HARQ
15.848933,108,0,[1.6838636e-01 2.8331077e-02 4.7703506e-03 8.0329506e-04 1.3526664e-04],HARQ
39.81072,108,0,[1.3034490e-01 1.6988728e-02 2.2143954e-03 2.8863538e-04 3.7622176e-05],HARQ
10.0,108,0,[0.20011315 0.04004488 0.00801351 0.00160361 0.0003209 ],HARQ
15.848933,108,0,[1.6838640e-01 3.0830383e-02 5.0892783e-03 8.0582441e-04 1.2698192e-04],HARQ
15.848933,108,0,[1.6838640e-01 2.8352911e-02 4.7742473e-03 8.0391864e-04 1.3536899e-04],HARQ
158.48933,108,0,[8.7853730e-02 9.5923822e-03 8.7778777e-04 7.2139403e-05 5.6110598e-06],HARQ
39.81072,108,0,[1.3034487e-01 1.6989704e-02 2.2145216e-03 2.8865167e-04 3.7624279e-05],HARQ
25.118862,108,0,[1.4614590e-01 2.5568398e-02 3.8309798e-03 5.2574114e-04 6.9378919e-05],HARQ
100.0,108,0,[1.0377813e-01 1.0909091e-02 1.0999142e-03 1.1092126e-04 1.1332289e-05],HARQ
39.81072,108,0,[0.13034487 0.33880988 0.6086876  0.7884718  0.7802454 ],HARQ
10.0,108,0,[0.20011315 0.03980637 0.00791871 0.00158323 0.00031716],HARQ
10.0,108,0,[0.20011315 0.05285946 0.01154029 0.00222588 0.00040012],HARQ
63.095726,108,0,"[1.17300116e-01 1.41177364e-02 1.60808582e-03 1.81887342e-04
 2.08179226e-05]",HARQ
